name,artist,track_id,instrumentalness,danceability,energy,liveness,loudness,acousticness,valence,speechiness,tempo,key,time_signature,length,popularity,mood,mood_map,cluster
Upside Down,Diana Ross,57Y3UccJEJqT8w8RWkUAz0,0.0101,0.887,0.904,0.0165,-5.107,0.079,0.89,0.0703,107.955,5,4,244826,65,Energetic,2,2
California Gurls,Katy Perry,3f7gYMirBEKuc57218BjOY,0.0,0.788,0.753,0.18,-3.71,0.0038,0.403,0.0536,125.005,0,4,234653,64,Energetic,2,2
Don't Stop The Music,Rihanna,0ByMNEPAPpOR5H69DVrTNy,6.92e-05,0.835,0.669,0.0535,-5.582,0.0336,0.542,0.0643,122.668,6,4,267080,76,Energetic,2,2
I Touch Myself,Divinyls,6oNvmplQGUkmAh441Teows,7.47e-06,0.66,0.711,0.0647,-10.211,0.181,0.726,0.0334,109.328,5,4,227640,62,Energetic,2,2
Royals,Lorde,2dLLR6qlu5UJ5gk0dKz0h3,0.0,0.674,0.428,0.132,-9.504,0.121,0.337,0.122,84.878,7,4,190185,75,Energetic,2,2
Born This Way,Lady Gaga,30XU4suKzCeoCK9YFzdufg,0.0,0.587,0.828,0.331,-5.108,0.00327,0.494,0.161,123.907,11,4,260253,72,Energetic,2,2
Love Shack - Edit,The B-52's,64B4UbGRLtGRBtiN2m8OvF,1.28e-06,0.701,0.792,0.764,-8.644,0.142,0.9,0.0549,133.451,7,4,257519,54,Energetic,2,2
Shower,Becky G,3DmW6y7wTEYHJZlLo1r6XJ,3.59e-05,0.699,0.529,0.285,-7.548,0.0317,0.121,0.0487,119.987,2,4,206166,77,Energetic,2,2
Stay,Rihanna,0GNI8K3VATWBABQFAzBAYe,6.12e-05,0.621,0.31,0.117,-10.164,0.945,0.125,0.0283,111.893,9,4,240706,74,Energetic,2,0
Blank Space,Taylor Swift,1p80LdxRV74UKvL8gnD7ky,1.64e-06,0.752,0.678,0.13,-5.421,0.085,0.583,0.0646,96.009,5,4,231826,71,Energetic,2,2
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,2Foc5Q5nqNiosCNqttzHof,1.07e-06,0.794,0.811,0.101,-8.966,0.0426,0.862,0.038,116.047,6,4,248413,77,Energetic,2,2
You Can't Hurry Love,The Supremes,1OppEieGNdItZbE14gLBEv,0.0,0.63,0.711,0.0813,-9.34,0.299,0.659,0.0472,96.912,10,4,167933,73,Energetic,2,2
You Get What You Give,New Radicals,32lF1rsInDTdK6Av3KdfaY,0.0,0.621,0.901,0.0875,-5.396,0.17,0.744,0.0302,113.967,2,4,300773,0,Energetic,2,2
Wannabe,Spice Girls,1Je1IMUlBXcx1Fz0WE7oPT,0.0,0.768,0.864,0.162,-6.145,0.101,0.891,0.0324,110.008,11,4,173026,79,Energetic,2,2
Jump (For My Love),The Pointer Sisters,3L9ClO1W5KmebIXTrlKShF,0.000101,0.842,0.697,0.583,-13.796,0.161,0.916,0.0654,134.533,10,4,267226,57,Energetic,2,2
Hot N Cold,Katy Perry,0iGckQFyv6svOfAbAY9aWJ,0.0,0.706,0.841,0.0688,-3.956,7.95e-05,0.861,0.0418,132.032,7,4,220226,71,Energetic,2,2
Crazy,Gnarls Barkley,1vxw6aYJls2oq3gW0DujAo,0.00714,0.855,0.587,0.105,-4.589,0.0505,0.64,0.0336,111.97,8,4,177466,73,Energetic,2,2
Hey There Delilah,Plain White T's,15iEXnizukvzpAFbLIRGKs,0.0,0.527,0.452,0.102,-7.844,0.819,0.311,0.0293,103.851,2,4,233200,0,Energetic,2,0
Lovin' Each Day,Ronan Keating,61fUmn6wYvU7qS62wNvQFN,2.95e-06,0.541,0.899,0.286,-6.261,0.0178,0.829,0.0633,106.676,1,4,212973,60,Energetic,2,2
The Way You Love Me,Faith Hill,6vgN6KGstss0GnBbKlMNK9,0.0,0.627,0.716,0.0344,-7.175,0.127,0.734,0.0352,101.99,2,4,186066,58,Energetic,2,2
Use Somebody,Kings of Leon,5VGlqQANWDKJFl0MBG3sg2,0.000417,0.276,0.715,0.201,-5.356,0.00552,0.173,0.0432,137.028,0,4,230760,75,Energetic,2,2
Lush Life,Zara Larsson,1rIKgCH4H52lrvDcz50hS8,0.0,0.694,0.712,0.211,-3.923,0.132,0.799,0.046,98.023,7,4,201122,76,Energetic,2,2
Irreplaceable,Beyoncé,6RX5iL93VZ5fKmyvNXvF1r,5.46e-06,0.447,0.694,0.167,-4.637,0.0293,0.509,0.382,175.868,7,4,227853,70,Energetic,2,2
Forget You,CeeLo Green,3MeL7vAsVbgSrGFd0HioaJ,0.0,0.696,0.875,0.159,-3.682,0.134,0.772,0.0649,127.39,0,4,222733,56,Energetic,2,2
Roses - Imanbek Remix,SAINt JHN,2Wo6QQD1KMDWeFkkjLqwx5,0.00432,0.785,0.721,0.285,-5.457,0.0149,0.894,0.0506,121.962,8,4,176218,61,Energetic,2,2
Mood (feat. iann dior),24kGoldn,4jPy3l0RUwlUI9T5XHBW2m,0.0,0.701,0.716,0.324,-3.671,0.174,0.732,0.0361,91.007,7,4,140533,88,Energetic,2,2
I Love You Always Forever,Donna Lewis,1PEqh7awkpuepLBSq8ZwqD,0.421,0.744,0.453,0.0898,-11.977,0.627,0.122,0.0348,103.773,5,4,239960,68,Energetic,2,0
The Way You Make Me Feel - 2012 Remaster,Michael Jackson,0sKlV58cODrjxGFOyf9IXY,5.5e-05,0.877,0.854,0.144,-4.523,0.0544,0.54,0.147,114.472,1,4,298120,72,Energetic,2,2
We Are Family,Sister Sledge,5IKLwqBQG6KU6MP2zP80Nu,1.57e-05,0.784,0.893,0.272,-5.153,0.3,0.819,0.0923,118.738,7,4,216733,70,Energetic,2,2
Can't Feel My Face,The Weeknd,22VdIZQfgXJea34mQxlt81,0.0,0.705,0.769,0.105,-5.526,0.113,0.583,0.0425,107.949,9,4,213520,78,Energetic,2,2
Mercy,Duffy,1zusIxNqJu8i4g6P6hJ2Qa,0.000356,0.793,0.859,0.133,-3.774,0.266,0.964,0.0332,129.911,0,4,219920,67,Energetic,2,2
Girls Just Want to Have Fun,Cyndi Lauper,4y1LsJpmMti1PfRQV9AWWe,0.000602,0.71,0.799,0.349,-4.897,0.22,0.725,0.0328,120.372,6,4,238266,76,Energetic,2,2
Dreams - 2004 Remaster,Fleetwood Mac,0ofHAoxe9vBkTCp2UQIavz,0.00428,0.828,0.492,0.128,-9.744,0.0644,0.789,0.0276,120.151,0,4,257800,83,Energetic,2,2
Heart Of Glass,Blondie,4v2rkl1mC3zVAz0nXMx9r4,0.00047,0.77,0.654,0.0819,-6.108,0.0539,0.685,0.0361,114.82,4,4,229423,62,Energetic,2,2
Tongue Tied,Grouplove,0GO8y8jQk1PkHzS31d699N,0.0,0.56,0.936,0.161,-5.835,0.00847,0.371,0.0439,112.96,3,4,218013,80,Energetic,2,2
Young Folks,Peter Bjorn and John,4dyx5SzxPPaD8xQIid5Wjj,0.000763,0.699,0.812,0.105,-6.005,0.0164,0.662,0.0377,138.185,0,4,276693,70,Energetic,2,2
Edge of Seventeen,Stevie Nicks,2id8E4WvczfKHB4LHI7Np3,5.57e-06,0.59,0.828,0.0868,-6.28,0.277,0.636,0.0439,111.353,0,4,329680,69,Energetic,2,2
Everybody Wants To Rule The World,Tears For Fears,4RvWPyQ5RL0ao9LPZeSouE,0.00389,0.645,0.795,0.104,-12.095,0.347,0.535,0.0527,112.067,7,4,251488,81,Energetic,2,2
I Melt with You,Modern English,6J2rMSRhgb4HuX6dWgM3nJ,0.00158,0.541,0.81,0.0681,-11.745,0.000975,0.647,0.0367,155.582,0,4,251573,60,Energetic,2,2
Alright,Supergrass,5xC8uOesnn0udeXAYlAnoY,0.199,0.467,0.958,0.299,-4.808,0.000479,0.701,0.0775,145.92,4,4,180880,71,Energetic,2,2
Bennie And The Jets - Remastered 2014,Elton John,5Wj1rJnCLpMHdLaxsFtJLs,7.62e-06,0.665,0.673,0.497,-7.95,0.259,0.779,0.0493,132.642,0,4,322548,73,Energetic,2,2
Home,Edward Sharpe & The Magnetic Zeros,6ZapsNk1ZpaebNXAIohP9R,0.000522,0.542,0.589,0.177,-6.623,0.292,0.137,0.0318,111.665,2,4,303200,0,Energetic,2,0
Put Your Records On,Corinne Bailey Rae,2nGFzvICaeEWjIrBrL2RAx,1.34e-06,0.739,0.511,0.133,-7.844,0.167,0.542,0.0362,96.038,9,4,215360,76,Energetic,2,2
Dirty Work,Steely Dan,0s1aSsYlLIEiy16LjFWbdp,0.000107,0.631,0.354,0.0879,-11.112,0.795,0.522,0.0313,73.007,1,4,187400,67,Energetic,2,0
Landslide,Fleetwood Mac,5ihS6UUlyQAfmp48eSkxuQ,0.000223,0.414,0.161,0.117,-22.32,0.883,0.423,0.0318,159.375,7,4,199493,76,Energetic,2,0
Lovely Day,Bill Withers,0ACACkoHUwgfgY5CxVIL4N,0.000172,0.694,0.565,0.0806,-12.583,0.194,0.692,0.0345,97.938,9,4,255066,64,Energetic,2,2
Rich Girl,Daryl Hall & John Oates,5E3P9e1hvjyIOlFyqNB5eD,0.0,0.598,0.643,0.0435,-6.303,0.5,0.823,0.134,167.971,5,4,144333,66,Energetic,2,2
Move Your Feet,Junior Senior,35kyKr5ArvTnFlldwR7JAD,0.106,0.747,0.904,0.203,-2.623,0.046,0.846,0.0803,118.877,9,4,181826,0,Energetic,2,2
Sweet Disposition,The Temper Trap,6IIjmqaDdO6vdEBasXsCve,0.0926,0.531,0.805,0.116,-7.127,0.0783,0.349,0.0433,129.107,2,4,234680,0,Energetic,2,2
Dancing Queen,ABBA,01iyCAUm8EvOFqVWYJ3dVX,0.000939,0.543,0.87,0.792,-6.514,0.358,0.754,0.0428,100.804,9,4,230400,0,Energetic,2,2
Come On Eileen,Dexys Midnight Runners,5uzNa0SBGOe5pPnstWHMCt,0.0,0.466,0.615,0.343,-9.102,0.413,0.812,0.0492,108.016,0,4,273720,0,Energetic,2,2
I'm Every Woman,Chaka Khan,5e7H5fHl3pXjJUg0006wsu,0.00352,0.693,0.504,0.0957,-12.099,0.00748,0.503,0.0548,114.452,1,4,291784,55,Energetic,2,2
My Life,Billy Joel,4ZoBC5MhSEzuknIgAkBaoT,0.00139,0.741,0.647,0.0555,-12.878,0.108,0.804,0.0427,131.097,2,4,284000,69,Energetic,2,2
Build Me Up Buttercup - Mono,The Foundations,6sPOmDulFtLzfX25zICNrC,0.0,0.659,0.513,0.283,-7.186,0.315,0.855,0.0293,133.609,0,4,177533,73,Energetic,2,2
1234,Feist,2CzWeyC9zlDpIOZPUUKrBW,3.93e-06,0.71,0.484,0.0879,-7.415,0.217,0.576,0.049,109.951,2,4,183666,58,Energetic,2,2
Roses,Outkast,6bUNEbXT7HovLW6BgPCBsb,1.85e-05,0.751,0.708,0.107,-5.653,0.0482,0.509,0.0545,108.97,0,4,369573,70,Energetic,2,2
Upside Down,Jack Johnson,6shRGWCtBUOPFLFTTqXZIC,0.000171,0.787,0.655,0.138,-8.339,0.238,0.65,0.0431,102.485,6,4,208653,65,Energetic,2,2
Good Vibrations - Remastered 2001,The Beach Boys,2oF7FZHIJbzjeEXZ3D0Ku4,8.03e-06,0.403,0.495,0.147,-6.888,0.387,0.38,0.0312,132.912,10,4,217746,63,Energetic,2,0
This Will Be (An Everlasting Love),Natalie Cole,0PDCewmZCp0P5s00bptcdd,0.00234,0.685,0.623,0.0295,-11.146,0.228,0.896,0.042,126.739,8,4,171960,70,Energetic,2,2
Mr. Brightside,The Killers,7oK9VyNzrYvRFo7nQEYkWN,0.0,0.356,0.924,0.0953,-3.74,0.00101,0.232,0.0808,148.017,1,4,222586,74,Energetic,2,2
Here Comes The Sun - Remastered 2009,The Beatles,6dGnYIeXmHdcikdzNNDMm2,0.00248,0.557,0.54,0.179,-10.484,0.0339,0.394,0.0347,129.171,9,4,185733,81,Energetic,2,2
Tiny Dancer,Elton John,2TVxnKdb3tqe1nhQWwwZCO,0.000243,0.414,0.428,0.148,-11.097,0.382,0.282,0.0278,145.075,0,4,377093,77,Energetic,2,0
Brandy (You're a Fine Girl),Looking Glass,2BY7ALEWdloFHgQZG6VMLA,1.97e-05,0.716,0.625,0.134,-11.369,0.396,0.826,0.0601,125.276,1,4,186826,72,Energetic,2,2
Soul Connection,Diplomats of Solid Sound,0ZZbKNLGRNHs93FhNebPFH,3.18e-05,0.654,0.627,0.143,-6.137,0.104,0.817,0.0298,109.057,2,4,149293,53,Energetic,2,2
Daylight,Matt and Kim,2I43coEbzFSTMGO3kCjLMB,0.000387,0.583,0.79,0.11,-4.885,0.0851,0.714,0.0319,103.286,9,4,171333,0,Energetic,2,2
Banana Pancakes,Jack Johnson,0BgbobvykXxEvxo2HhCuvM,1.7e-05,0.814,0.373,0.0931,-8.017,0.602,0.632,0.116,114.548,7,4,191906,69,Energetic,2,0
Dreams,The Cranberries,4JGKZS7h4Qa16gOU3oNETV,0.00385,0.551,0.643,0.421,-13.091,0.00313,0.514,0.0353,128.661,4,4,271560,72,Energetic,2,2
Wouldn't It Be Nice - Remastered,The Beach Boys,0cx32rX0uZvcJUP92Wkj2y,2.54e-05,0.429,0.543,0.125,-9.139,0.536,0.693,0.0347,122.619,5,4,145106,62,Energetic,2,0
Mr. Blue Sky,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,3.73e-06,0.388,0.338,0.248,-10.054,0.652,0.478,0.0329,177.765,10,4,303373,79,Energetic,2,0
I Want To Hold Your Hand - Remastered 2015,The Beatles,4DRBaZ760gyk7LWnaJFqsJ,0.0,0.49,0.715,0.311,-5.549,0.386,0.866,0.0476,130.726,7,4,145746,0,Energetic,2,2
Hey Ya!,Outkast,2PpruBYCo4H7WOBJ7Q2EwM,0.000532,0.727,0.974,0.174,-2.261,0.103,0.965,0.0664,79.526,4,4,235213,79,Energetic,2,2
She's so High,Tal Bachman,7mnGQesk1TzQLzQ9bYWZPR,2.15e-06,0.537,0.84,0.0998,-4.626,0.2,0.211,0.0363,124.269,9,4,224693,70,Energetic,2,2
Send Me on My Way,Rusted Root,6hs3SDnbO3f6VQuPO4KBEb,4.01e-05,0.5,0.681,0.139,-9.556,0.114,0.745,0.0672,119.46,0,4,263333,70,Energetic,2,2
"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,7ePFDzrnLt3Ynqgy2UFWri,5.46e-06,0.727,0.588,0.0414,-9.568,0.058,0.964,0.0253,104.413,1,4,201093,62,Energetic,2,2
You Really Got Me - Mono Mix,The Kinks,29SyMC0plk6qw8NMF7lfRL,0.0,0.573,0.939,0.0994,-6.441,0.493,0.963,0.0808,137.382,8,4,134253,70,Energetic,2,2
Tainted Love,Soft Cell,58E1XVmZTODC67YNjneuXM,6.43e-06,0.542,0.45,0.579,-9.931,0.558,0.626,0.0361,144.437,7,4,153840,66,Energetic,2,0
Please Mr. Postman,The Marvelettes,6jX5mso4x00c1EiNMrTU9U,0.0,0.785,0.776,0.181,-5.259,0.729,0.967,0.0312,121.505,2,4,148040,65,Energetic,2,2
Go Your Own Way - 2004 Remaster,Fleetwood Mac,4xh7W7tlNMIczFhupCPniY,0.000776,0.586,0.941,0.068,-5.139,0.0167,0.831,0.0375,135.448,5,4,223613,72,Energetic,2,2
I'm Like A Bird,Nelly Furtado,4sUoWHVnJl8z3t4zdqf6xB,5.38e-06,0.622,0.608,0.273,-5.085,0.138,0.607,0.036,89.661,10,4,243160,53,Energetic,2,2
Steal My Sunshine,LEN,4agp6oHofabdUedr0B1krj,0.0,0.412,0.829,0.108,-11.112,0.394,0.677,0.529,191.476,4,4,265533,60,Energetic,2,2
Stacy's Mom,Fountains Of Wayne,27L8sESb3KR79asDUBu8nW,1.78e-05,0.774,0.75,0.0808,-4.927,0.00207,0.927,0.0412,118.015,11,4,197986,73,Energetic,2,2
September,"Earth, Wind & Fire",1mqlc0vEP9mU1kZgTi6LIQ,0.000107,0.693,0.911,0.3,-3.691,0.183,0.982,0.0305,125.895,9,4,216520,0,Energetic,2,2
You're My Best Friend - Remastered 2011,Queen,4vEXJ6NvEwS8ptynkNswaa,0.00765,0.518,0.761,0.0715,-7.025,0.158,0.576,0.0452,118.738,0,4,170800,52,Energetic,2,2
Sir Duke,Stevie Wonder,2udw7RDkldLFIPG9WYdVtT,0.0,0.588,0.568,0.0792,-9.766,0.16,0.952,0.0672,106.938,6,4,232760,0,Energetic,2,2
Express Yourself,Charles Wright & The Watts 103rd Street Rhythm Band,4pW3aTX3kAmOaPJfc9UM12,0.0,0.789,0.683,0.35,-8.835,0.48,0.882,0.086,92.311,8,4,233613,60,Energetic,2,2
Mr. Big Stuff,Jean Knight,2Bls0igCm79XQQ95IoUbhq,2.46e-06,0.886,0.491,0.229,-12.589,0.29,0.971,0.171,93.236,8,4,164560,65,Energetic,2,2
Semi-Charmed Life,Third Eye Blind,42et6fnHCw1HIPSrdPprMl,0.0,0.64,0.864,0.123,-6.576,0.00832,0.701,0.0314,102.026,7,4,268360,74,Energetic,2,2
Me and Julio Down by the Schoolyard,Paul Simon,6vxHp3CDNo0afgKGp2yi1E,1.8e-06,0.626,0.816,0.104,-10.593,0.237,0.798,0.131,105.307,9,4,164813,70,Energetic,2,2
Jessie's Girl,Rick Springfield,0TF3F5Lw5apoD1zvR8LikO,0.0,0.687,0.704,0.0924,-7.923,0.0745,0.843,0.0423,131.704,2,4,192866,60,Energetic,2,2
You Make My Dreams (Come True),Daryl Hall & John Oates,7HX9f8AMBl0vQxAoAzLqhS,0.137,0.749,0.484,0.0486,-9.944,0.13,0.939,0.0484,167.084,5,4,187600,60,Energetic,2,2
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,2jg4Yc8071puvDRYi22B3a,0.0,0.646,0.784,0.061,-6.137,0.00495,0.819,0.0334,108.84,5,4,158040,0,Energetic,2,2
Baby Love - Juke Box Single Version,The Supremes,5uM9zdUz8PpYJME9wZCM4W,0.0,0.594,0.698,0.237,-6.524,0.776,0.649,0.0365,135.821,2,4,156333,0,Energetic,2,0
Stuck In The Middle With You,Stealers Wheel,1b7LMtXCXGc2EwOIplI35z,0.000531,0.795,0.564,0.0631,-10.482,0.0934,0.961,0.0392,124.166,7,4,203893,68,Energetic,2,2
(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,4TBBPZks71c60whhq0PgdP,0.0,0.631,0.69,0.121,-6.676,0.176,0.938,0.0531,94.574,2,4,181066,66,Energetic,2,2
Night Moves,Bob Seger,6UBjSnyP1O5W5ndJoO9vUk,0.0133,0.705,0.743,0.103,-6.631,0.432,0.374,0.042,118.552,1,4,324422,70,Energetic,2,2
Jump in the Line,Harry Belafonte,70mAceS5ArAqVj2OwDE4db,0.0,0.606,0.8,0.595,-9.624,0.677,0.85,0.323,113.864,9,4,224000,50,Energetic,2,2
Uptown Girl,Billy Joel,5zA8vzDGqPl2AzZkEYQGKh,0.0,0.701,0.944,0.601,-2.986,0.0755,0.792,0.0455,128.993,4,4,197706,76,Energetic,2,2
"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,3aSWQJcWnnqgwYbAgidvlV,0.0,0.686,0.714,0.0592,-4.809,0.204,0.964,0.0287,126.736,0,4,163680,62,Energetic,2,2
For Once In My Life,Stevie Wonder,2yNWwardt8VzlpNBWrGYD6,0.0,0.566,0.482,0.269,-13.047,0.301,0.856,0.0411,109.046,6,4,170600,0,Energetic,2,2
Better Together,Jack Johnson,4VywXu6umkIQ2OS0m1I79y,2e-05,0.868,0.347,0.11,-9.529,0.308,0.659,0.0536,110.059,5,4,207680,69,Energetic,2,2
"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,3gdewACMIVMEWVbyb8O9sY,6.25e-06,0.601,0.532,0.0925,-9.119,0.432,0.341,0.0286,136.571,10,4,281613,79,Energetic,2,0
What I Like About You,The Romantics,6NdcSEhpGGAYXNnnhGS2s6,5.34e-05,0.542,0.915,0.171,-9.637,0.319,0.92,0.0549,159.81,9,4,175400,64,Energetic,2,2
What I Got,Sublime,3oVSsJXNADnYAnZWiEWFJH,0.000384,0.795,0.706,0.326,-7.494,0.0172,0.623,0.101,95.593,7,4,171066,0,Energetic,2,2
My Girl,The Temptations,6jWkZvd1URGktyTTwcpPpB,0.0,0.579,0.419,0.0981,-10.72,0.625,0.673,0.0346,104.564,0,4,165000,1,Energetic,2,0
Happy Together,The Turtles,1JO1xLtVc8mWhIoE3YaCL0,1.38e-05,0.584,0.367,0.0818,-9.638,0.55,0.588,0.0328,120.175,6,4,176293,73,Energetic,2,0
Every Morning - Remastered,Sugar Ray,6Neq7tjnknt4URNI8txFL4,0.00174,0.829,0.674,0.102,-4.493,0.0838,0.974,0.0362,109.917,8,4,220200,56,Energetic,2,2
Everyday People,Sly & The Family Stone,7lL2lMWNtzOcf5HnEudNgn,0.0151,0.813,0.619,0.113,-8.203,0.245,0.774,0.0294,114.58,7,4,139506,60,Energetic,2,2
You Really Got a Hold on Me,Percy Sledge,1kz3vwmLiBlW3A73exQSNx,0.0,0.676,0.245,0.319,-14.27,0.677,0.532,0.0299,86.338,0,4,173893,54,Energetic,2,0
You Can't Hurry Love,The Supremes,69Qa7czzqraPWZgxpQN405,0.0,0.617,0.81,0.134,-6.513,0.762,0.65,0.0798,97.389,10,4,165080,0,Energetic,2,0
FourFiveSeconds,Rihanna,5XzmZjXhMjDHr7ZfJ6DELQ,0.0,0.579,0.268,0.12,-5.65,0.868,0.321,0.0442,205.903,2,4,188238,0,Energetic,2,0
Are You Gonna Be My Girl,Jet,305WCRhhS10XUcH6AEwZk6,0.000582,0.613,0.953,0.152,-3.435,0.00148,0.537,0.0855,105.046,2,4,213800,74,Energetic,2,2
You Get What You Give,New Radicals,1Cwsd5xI8CajJz795oy4XF,0.0,0.621,0.901,0.0875,-5.396,0.17,0.744,0.0302,113.967,2,4,300773,72,Energetic,2,2
How Sweet It Is (To Be Loved By You),Jr. Walker & The All Stars,1m3PvavCMvctVLbh24McmP,0.0,0.611,0.645,0.715,-8.254,0.724,0.748,0.0634,125.156,1,4,182440,0,Energetic,2,0
I'll Take You There,The Staple Singers,4j0M3v7GPijfIrzjN8QcuK,1.96e-06,0.846,0.595,0.063,-8.372,0.0904,0.78,0.0439,101.632,0,4,196826,0,Energetic,2,2
Twist And Shout - Remastered 2009,The Beatles,5ZBeML7Lf3FMEVviTyvi8l,7.74e-06,0.482,0.849,0.0414,-9.198,0.641,0.937,0.0452,124.631,2,4,155226,72,Energetic,2,2
It's Your Thing,The Isley Brothers,3ZxfehzRtB3oJcBuxWXFZQ,2.52e-06,0.376,0.67,0.0718,-9.273,0.0727,0.837,0.0854,185.503,10,4,169293,59,Energetic,2,2
Don't You Want Me,The Human League,3L7RtEcu1Hw3OXrpnthngx,0.0,0.731,0.738,0.214,-8.125,0.184,0.958,0.0377,117.656,9,4,236920,73,Energetic,2,2
The Joker,Steve Miller Band,1bp2IO61zbQrbWNmKKxg3f,5.3e-06,0.596,0.448,0.206,-9.616,0.365,0.796,0.0396,83.293,5,4,264503,75,Energetic,2,2
I Want You Back,The Jackson 5,3tSi6iFO9yLGIYIqMEgjC9,0.00614,0.67,0.584,0.178,-8.325,0.439,0.944,0.034,98.185,8,4,179226,59,Energetic,2,2
"Hold On, I'm Comin'",Sam & Dave,6PgVDY8GTkxF3GmhVGPzoB,0.038,0.803,0.338,0.097,-14.029,0.196,0.912,0.0349,106.841,6,4,155706,66,Energetic,2,2
Ain't Nobody,Chaka Khan,2NVpYQqdraEcQwqT7GhUkh,0.000104,0.8,0.878,0.14,-7.109,0.189,0.816,0.0434,104.282,1,4,280853,67,Energetic,2,2
Stayin' Alive - Remastered Version,Bee Gees,3LmpQiFNgFCnvAnhhvKUyI,0.000139,0.675,0.899,0.33,-6.124,0.0696,0.91,0.0418,103.683,10,4,285200,0,Energetic,2,2
Love Train,The O'Jays,28285KFbyCq8sJofn58qlD,1.44e-05,0.743,0.572,0.163,-9.627,0.186,0.675,0.0493,122.658,0,4,178400,68,Energetic,2,2
I Will Survive,Gloria Gaynor,6b8IKVufOkAawvQVguQxmo,0.00104,0.773,0.641,0.302,-10.375,0.0154,0.66,0.0421,116.287,0,4,197573,0,Energetic,2,2
Get Up Offa That Thing,James Brown,0nyrltZrQGAJMBZc1bYvuQ,2.3e-06,0.883,0.664,0.941,-10.395,0.225,0.8,0.411,118.104,4,4,250200,50,Energetic,2,2
No Rain,Blind Melon,6txWz9UapYHVxEd7dDIHXT,5.09e-05,0.389,0.476,0.255,-9.342,0.619,0.566,0.0316,148.117,9,4,217106,73,Energetic,2,0
Respect - 2003 Remaster,Aretha Franklin,5AoTuHE5P5bvC7BBppYnja,0.000532,0.744,0.611,0.0692,-6.386,0.0723,0.961,0.0333,114.991,0,4,142186,63,Energetic,2,2
Come A Little Bit Closer,Jay & The Americans,252YuUdUaC5OojaBU0H1CP,0.0015,0.636,0.684,0.534,-9.302,0.52,0.881,0.057,132.509,3,4,166666,65,Energetic,2,2
I Believe in a Thing Called Love,The Darkness,756CJtQRFSxEx9jV4P9hpA,4.71e-06,0.442,0.846,0.282,-5.214,0.0538,0.622,0.0764,128.235,4,4,217653,68,Energetic,2,2
Brown Eyed Girl,Van Morrison,3yrSvpt2l1xhsV9Em88Pul,0.0,0.491,0.583,0.406,-10.964,0.185,0.908,0.0376,150.566,7,4,183306,78,Energetic,2,2
Mercy,Duffy,1zusIxNqJu8i4g6P6hJ2Qa,0.000356,0.793,0.859,0.133,-3.774,0.266,0.964,0.0332,129.911,0,4,219920,67,Energetic,2,2
Girls Just Want to Have Fun,Cyndi Lauper,4y1LsJpmMti1PfRQV9AWWe,0.000602,0.71,0.799,0.349,-4.897,0.22,0.725,0.0328,120.372,6,4,238266,76,Energetic,2,2
Saturday,Twenty One Pilots,3DVQRyBEhnRxz2bYqFNPEI,0.000939,0.687,0.89,0.0436,-5.99,0.00396,0.854,0.0344,113.06,8,4,172232,37,Energetic,2,2
Go Away,Omar Apollo,6BXHCHzw706smnLQdCIDUy,2.48e-06,0.624,0.644,0.399,-5.652,0.096,0.37,0.0382,123.887,5,4,206883,67,Energetic,2,2
Close To You,Dayglow,4ReJJcpW8HtVnqzhf6DwNV,0.00237,0.875,0.649,0.0704,-5.754,0.429,0.833,0.0433,140.031,6,4,194693,68,Energetic,2,2
Heat Waves,Glass Animals,6CDzDgIUqeDY5g8ujExx2f,6.7e-06,0.761,0.525,0.0921,-6.9,0.44,0.531,0.0944,80.87,11,4,238805,85,Energetic,2,2
forever&more,ROLE MODEL,0UMFm4ndFr3PH5VsVYnCNG,9.69e-06,0.694,0.637,0.123,-5.896,0.298,0.506,0.0806,83.982,9,4,175608,70,Energetic,2,2
Meet Me At Our Spot,THE ANXIETY,07MDkzWARZaLEdKxo6yArG,0.000193,0.773,0.47,0.0851,-7.93,0.0153,0.399,0.0299,94.995,2,4,162680,83,Energetic,2,2
A-O-K,Tai Verdes,1v3Ozpbcx2B926aVW0UuXk,0.0,0.731,0.626,0.183,-6.919,0.125,0.862,0.0805,82.488,11,4,173640,70,Energetic,2,2
Dandelion,Galantis,4NexTaCZZ7Ehnf03A6SVjt,0.02,0.8,0.66,0.14,-4.903,0.158,0.634,0.158,117.923,0,4,140011,74,Energetic,2,2
Wave of You,Surfaces,0KfNomDfIkM7suIHb105Oi,0.0,0.695,0.656,0.267,-6.038,0.057,0.346,0.0489,90.986,1,4,213842,68,Energetic,2,2
edamame (feat. Rich Brian),bbno$,1uMHCAyGmHqyygoNRuo7MV,0.000162,0.815,0.848,0.0265,-4.704,0.023,0.684,0.115,106.032,4,4,133706,84,Energetic,2,2
Stargazing,The Neighbourhood,0VF7YLIxSQKyNiFL3X6MmN,0.0011,0.512,0.483,0.12,-7.798,0.00304,0.367,0.0298,160.009,0,4,217026,75,Energetic,2,2
